mentions;isStrMatch;isMatchNoCasePunc;isAbbrev;isFirstPronoun;isScndPronoun;isOnOneSentence;isMatchPartial;firstNameClass;scndNameClass;isCoref
[(hadapan Kepala Badan Narkotika Nasional)-(Sebelum acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(sejumlah pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(aksi teatrikal)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(potongan kertas)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(jenis narkotika dan obat-obatan)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Kertas itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(panggung)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(perisai)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(persen 'drugsfree' dan sapu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(pengedar narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-('narkoba')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Prosesi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(teatrikal ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(pembacaan Deklarasi Anti)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(orang pelajar putra dan putri)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(siswa)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(pembacaan deklarasi,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(siswa dan siswi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Anang Iskandar beserta Gus Ipul)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Anang Iskandar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;TRUE
[(hadapan Kepala Badan Narkotika Nasional)-(acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(narkoba ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(semangat)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
"[(hadapan Kepala Badan Narkotika Nasional)-(Semangat)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(narkoba itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(hadapan Kepala Badan Narkotika Nasional)-(Anang)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;TRUE
[(hadapan Kepala Badan Narkotika Nasional)-(seusai acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(kegiatan ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Sebelum acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(sejumlah pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(aksi teatrikal)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(potongan kertas)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(jenis narkotika dan obat-obatan)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Kertas itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(panggung)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(perisai)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(persen 'drugsfree' dan sapu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pengedar narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-('narkoba')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Prosesi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(teatrikal ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pembacaan Deklarasi Anti)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(orang pelajar putra dan putri)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(siswa)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pembacaan deklarasi,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(siswa dan siswi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Anang Iskandar beserta Gus Ipul)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;TRUE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Anang Iskandar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;PERSON;PERSON;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(narkoba ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(semangat)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
"[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Semangat)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(narkoba itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(Anang)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;PERSON;PERSON;FALSE
[(Komisaris Jendral Anang Iskandar dan Wakil Gubernur Saifullah Yusuf)-(seusai acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(pelajar)-(kegiatan ini)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Sebelum acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(sejumlah pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;OTHER;OTHER;TRUE
[(pelajar)-(aksi teatrikal)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;TRUE
[(pelajar)-(potongan kertas)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(jenis narkotika dan obat-obatan)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Kertas itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(panggung)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(pelajar)];TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;OTHER;OTHER;TRUE
[(pelajar)-(perisai)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(persen 'drugsfree' dan sapu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;TRUE
[(pelajar)-(pengedar narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-('narkoba')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Prosesi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(teatrikal ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(pembacaan Deklarasi Anti)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(orang pelajar putra dan putri)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;OTHER;OTHER;FALSE
[(pelajar)-(mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;TRUE
[(pelajar)-(pelajar)];TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;OTHER;OTHER;TRUE
[(pelajar)-(siswa)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;TRUE
[(pelajar)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(pembacaan deklarasi,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(siswa dan siswi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;TRUE
[(pelajar)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Anang Iskandar beserta Gus Ipul)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(Anang Iskandar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(narkoba ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(semangat)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(pelajar)];TRUE;TRUE;FALSE;FALSE;FALSE;FALSE;TRUE;OTHER;OTHER;TRUE
[(pelajar)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
"[(pelajar)-(Semangat)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(narkoba itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(pelajar)-(Anang)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(pelajar)-(seusai acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Sebelum acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(sejumlah pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(aksi teatrikal)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(potongan kertas)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(jenis narkotika dan obat-obatan)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Kertas itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(panggung)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(perisai)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(persen 'drugsfree' dan sapu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(pengedar narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-('narkoba')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Prosesi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(teatrikal ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(pembacaan Deklarasi Anti)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(orang pelajar putra dan putri)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(siswa)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(pembacaan deklarasi,)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(siswa dan siswi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Anang Iskandar beserta Gus Ipul)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(Anang Iskandar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(narkoba ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(semangat)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
"[(kegiatan ini)-(Semangat)]""";FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(narkoba itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(kegiatan ini)-(Anang)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;PERSON;FALSE
[(kegiatan ini)-(seusai acara deklarasi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;OTHER;OTHER;FALSE
[(Sebelum acara deklarasi)-(sejumlah pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(aksi teatrikal)];FALSE;TRUE;FALSE;FALSE;FALSE;TRUE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(potongan kertas)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(jenis narkotika dan obat-obatan)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(Kertas itu)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Sebelum acara deklarasi)-(panggung)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(pelajar)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(perisai)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(persen 'drugsfree' dan sapu)];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(Mereka)];FALSE;TRUE;FALSE;FALSE;TRUE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(pengedar narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-('narkoba')];FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(Prosesi)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
[(Sebelum acara deklarasi)-(teatrikal ini)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(pembacaan Deklarasi Anti)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;OTHER;FALSE
[(Sebelum acara deklarasi)-(Narkoba)];FALSE;TRUE;FALSE;FALSE;FALSE;FALSE;FALSE;PERSON;PERSON;FALSE
